#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2015,9,30,19,0,39,9.4,NAN,NAN,NAN,NAN,NAN,NAN,15.2,20,NAN,NAN,NAN
2015,9,30,20,0,84,10,NAN,NAN,NAN,NAN,NAN,NAN,15.1,20,NAN,NAN,NAN
2015,9,30,21,0,63,8.4,NAN,NAN,NAN,NAN,NAN,NAN,15.3,20,NAN,NAN,NAN
2015,9,30,22,0,84,7.4,NAN,NAN,NAN,NAN,NAN,NAN,15.4,20,NAN,NAN,NAN
2015,9,30,23,0,89,6.6,NAN,NAN,NAN,NAN,NAN,NAN,15.8,20,NAN,NAN,NAN
2015,10,1,0,0,107,9.4,NAN,NAN,NAN,NAN,NAN,NAN,15.1,19.9,NAN,NAN,NAN
2015,10,1,1,0,90,10.8,NAN,NAN,NAN,NAN,NAN,NAN,15.4,19.9,NAN,NAN,NAN
2015,10,1,2,0,82,14.1,NAN,NAN,NAN,NAN,NAN,NAN,14.5,19.9,NAN,NAN,NAN
2015,10,1,3,0,110,11.5,NAN,NAN,NAN,NAN,NAN,NAN,14.1,19.9,NAN,NAN,NAN
2015,10,1,4,0,79,10.5,NAN,NAN,NAN,NAN,NAN,NAN,13.7,19.9,NAN,NAN,NAN
2015,10,1,5,0,66,12.1,NAN,NAN,NAN,NAN,NAN,NAN,12.9,19.8,NAN,NAN,NAN
2015,10,1,6,0,80,11.8,NAN,NAN,NAN,NAN,NAN,NAN,13.1,19.8,NAN,NAN,NAN
2015,10,1,7,0,62,13.8,NAN,NAN,NAN,NAN,NAN,NAN,13,19.8,NAN,NAN,NAN
2015,10,1,8,0,72,13.9,NAN,NAN,NAN,NAN,NAN,NAN,12.5,19.7,NAN,NAN,NAN
2015,10,1,9,0,65,16.8,NAN,NAN,NAN,NAN,NAN,NAN,11.9,19.7,NAN,NAN,NAN
2015,10,1,10,0,97,13.7,NAN,NAN,NAN,NAN,NAN,NAN,12,19.6,NAN,NAN,NAN
2015,10,1,11,0,68,14.1,NAN,NAN,NAN,NAN,NAN,NAN,12.1,19.6,NAN,NAN,NAN
2015,10,1,12,0,111,14.3,NAN,NAN,NAN,NAN,NAN,NAN,11.7,19.6,NAN,NAN,NAN
2015,10,1,13,0,60,15.7,NAN,NAN,NAN,NAN,NAN,NAN,11.7,19.6,NAN,NAN,NAN
2015,10,1,14,0,50,16.2,NAN,NAN,NAN,NAN,NAN,NAN,11.7,19.6,NAN,NAN,NAN
2015,10,1,15,0,57,10.7,NAN,NAN,NAN,NAN,NAN,NAN,11.7,19.5,NAN,NAN,NAN
2015,10,1,16,0,105,16.7,NAN,NAN,NAN,NAN,NAN,NAN,11.4,19.5,NAN,NAN,NAN
2015,10,1,18,0,124,14.9,NAN,NAN,NAN,NAN,NAN,NAN,11.3,19.5,NAN,NAN,NAN
2015,10,1,20,0,94,12.5,NAN,NAN,NAN,NAN,NAN,NAN,11.7,19.4,NAN,NAN,NAN
2015,10,1,21,0,89,13.7,NAN,NAN,NAN,NAN,NAN,NAN,11.5,19.4,NAN,NAN,NAN
2015,10,1,22,0,117,15.8,NAN,NAN,NAN,NAN,NAN,NAN,11.9,19.4,NAN,NAN,NAN
2015,10,1,23,0,93,20.4,NAN,NAN,NAN,NAN,NAN,NAN,11.9,19.3,NAN,NAN,NAN
2015,10,2,0,0,86,13.4,NAN,NAN,NAN,NAN,NAN,NAN,12,19.3,NAN,NAN,NAN
2015,10,2,1,0,76,14.7,NAN,NAN,NAN,NAN,NAN,NAN,12.1,19.2,NAN,NAN,NAN
2015,10,2,2,0,99,16.4,NAN,NAN,NAN,NAN,NAN,NAN,12.4,19.2,NAN,NAN,NAN
2015,10,2,3,0,103,17.2,NAN,NAN,NAN,NAN,NAN,NAN,11.3,19.2,NAN,NAN,NAN
2015,10,2,4,0,99,19.2,NAN,NAN,NAN,NAN,NAN,NAN,10.8,19.2,NAN,NAN,NAN
2015,10,2,5,0,86,19.2,NAN,NAN,NAN,NAN,NAN,NAN,11,19.2,NAN,NAN,NAN
2015,10,2,6,0,101,16.5,NAN,NAN,NAN,NAN,NAN,NAN,10.5,19.2,NAN,NAN,NAN
2015,10,2,7,0,110,17.1,NAN,NAN,NAN,NAN,NAN,NAN,12.5,19.3,NAN,NAN,NAN
2015,10,2,8,0,120,13.5,NAN,NAN,NAN,NAN,NAN,NAN,10.7,19.2,NAN,NAN,NAN
2015,10,2,9,0,96,14.9,NAN,NAN,NAN,NAN,NAN,NAN,10.6,19.2,NAN,NAN,NAN
2015,10,2,10,0,74,15.1,NAN,NAN,NAN,NAN,NAN,NAN,10.1,19.1,NAN,NAN,NAN
2015,10,2,11,0,104,14.9,NAN,NAN,NAN,NAN,NAN,NAN,10,19,NAN,NAN,NAN
2015,10,2,12,0,96,14.1,NAN,NAN,NAN,NAN,NAN,NAN,10.9,19,NAN,NAN,NAN
2015,10,2,13,0,79,14.3,NAN,NAN,NAN,NAN,NAN,NAN,10.5,18.9,NAN,NAN,NAN
2015,10,2,14,0,95,18.5,NAN,NAN,NAN,NAN,NAN,NAN,10.8,19,NAN,NAN,NAN
2015,10,2,15,0,107,14,NAN,NAN,NAN,NAN,NAN,NAN,11.4,19,NAN,NAN,NAN
2015,10,2,16,0,108,12.6,NAN,NAN,NAN,NAN,NAN,NAN,10.9,19,NAN,NAN,NAN
2015,10,2,17,0,94,14.7,NAN,NAN,NAN,NAN,NAN,NAN,11,19,NAN,NAN,NAN
2015,10,2,18,0,107,15.8,NAN,NAN,NAN,NAN,NAN,NAN,12.5,19.1,NAN,NAN,NAN
2015,10,2,19,0,85,18.5,NAN,NAN,NAN,NAN,NAN,NAN,10.6,19.1,NAN,NAN,NAN
2015,10,2,20,0,67,17.1,NAN,NAN,NAN,NAN,NAN,NAN,10.3,19,NAN,NAN,NAN
2015,10,2,21,0,98,15.5,NAN,NAN,NAN,NAN,NAN,NAN,10.7,19,NAN,NAN,NAN
2015,10,2,22,0,95,13.2,NAN,NAN,NAN,NAN,NAN,NAN,12.1,19,NAN,NAN,NAN
2015,10,2,23,0,68,18,NAN,NAN,NAN,NAN,NAN,NAN,10.4,19,NAN,NAN,NAN
2015,10,3,0,0,95,17.3,NAN,NAN,NAN,NAN,NAN,NAN,10.1,19,NAN,NAN,NAN
2015,10,3,1,0,90,16.5,NAN,NAN,NAN,NAN,NAN,NAN,10.5,19,NAN,NAN,NAN
2015,10,3,2,0,98,17.4,NAN,NAN,NAN,NAN,NAN,NAN,11.3,18.9,NAN,NAN,NAN
2015,10,3,3,0,110,14.4,NAN,NAN,NAN,NAN,NAN,NAN,10,18.9,NAN,NAN,NAN
2015,10,3,4,0,128,20.5,NAN,NAN,NAN,NAN,NAN,NAN,9.6,18.9,NAN,NAN,NAN
2015,10,3,5,0,117,16.2,NAN,NAN,NAN,NAN,NAN,NAN,9.3,18.8,NAN,NAN,NAN
2015,10,3,6,0,114,16.2,NAN,NAN,NAN,NAN,NAN,NAN,9.7,18.8,NAN,NAN,NAN
2015,10,3,8,0,119,15.4,NAN,NAN,NAN,NAN,NAN,NAN,9.6,18.7,NAN,NAN,NAN
2015,10,3,9,0,108,17.9,NAN,NAN,NAN,NAN,NAN,NAN,9.2,18.6,NAN,NAN,NAN
2015,10,3,10,0,93,18.7,NAN,NAN,NAN,NAN,NAN,NAN,8.8,18.6,NAN,NAN,NAN
2015,10,3,11,0,112,17.9,NAN,NAN,NAN,NAN,NAN,NAN,9,18.5,NAN,NAN,NAN
2015,10,3,12,0,126,15.4,NAN,NAN,NAN,NAN,NAN,NAN,9.1,18.5,NAN,NAN,NAN
2015,10,3,13,0,127,14.9,NAN,NAN,NAN,NAN,NAN,NAN,8.9,18.4,NAN,NAN,NAN
2015,10,3,14,0,75,14.8,NAN,NAN,NAN,NAN,NAN,NAN,9.4,18.4,NAN,NAN,NAN
2015,10,3,15,0,116,13.9,NAN,NAN,NAN,NAN,NAN,NAN,9.6,18.3,NAN,NAN,NAN
2015,10,3,16,0,98,15,NAN,NAN,NAN,NAN,NAN,NAN,9.6,18.4,NAN,NAN,NAN
2015,10,3,17,0,108,14.9,NAN,NAN,NAN,NAN,NAN,NAN,9.2,18.3,NAN,NAN,NAN
2015,10,3,18,0,99,12.5,NAN,NAN,NAN,NAN,NAN,NAN,9.3,18.3,NAN,NAN,NAN
2015,10,3,19,0,105,14.3,NAN,NAN,NAN,NAN,NAN,NAN,9.3,18.3,NAN,NAN,NAN
2015,10,3,20,0,90,11.9,NAN,NAN,NAN,NAN,NAN,NAN,9.5,18.3,NAN,NAN,NAN
2015,10,3,21,0,77,11.8,NAN,NAN,NAN,NAN,NAN,NAN,9.8,18.3,NAN,NAN,NAN
2015,10,3,22,0,133,11.5,NAN,NAN,NAN,NAN,NAN,NAN,9.3,18.3,NAN,NAN,NAN
2015,10,3,23,0,91,13.1,NAN,NAN,NAN,NAN,NAN,NAN,10.1,18.3,NAN,NAN,NAN
2015,10,4,0,0,111,13.1,NAN,NAN,NAN,NAN,NAN,NAN,10.4,18.3,NAN,NAN,NAN
2015,10,4,1,0,110,11.6,NAN,NAN,NAN,NAN,NAN,NAN,10.6,18.3,NAN,NAN,NAN
2015,10,4,2,0,96,7.1,NAN,NAN,NAN,NAN,NAN,NAN,10.2,18.3,NAN,NAN,NAN
2015,10,4,3,0,111,9.1,NAN,NAN,NAN,NAN,NAN,NAN,10.3,18.3,NAN,NAN,NAN
2015,10,4,4,0,97,9.3,NAN,NAN,NAN,NAN,NAN,NAN,10.6,18.3,NAN,NAN,NAN
2015,10,4,5,0,107,4.9,NAN,NAN,NAN,NAN,NAN,NAN,10.8,18.3,NAN,NAN,NAN
2015,10,4,6,0,156,5.4,NAN,NAN,NAN,NAN,NAN,NAN,10.7,18.3,NAN,NAN,NAN
2015,10,4,7,0,126,8.3,NAN,NAN,NAN,NAN,NAN,NAN,11,18.3,NAN,NAN,NAN
2015,10,4,8,0,117,7.8,NAN,NAN,NAN,NAN,NAN,NAN,11.5,18.3,NAN,NAN,NAN
2015,10,4,9,0,96,7.7,NAN,NAN,NAN,NAN,NAN,NAN,11.3,18.3,NAN,NAN,NAN
2015,10,4,10,0,82,6.7,NAN,NAN,NAN,NAN,NAN,NAN,11.3,18.3,NAN,NAN,NAN
2015,10,4,11,0,85,5.2,NAN,NAN,NAN,NAN,NAN,NAN,11.4,18.3,NAN,NAN,NAN
2015,10,4,12,0,146,8.3,NAN,NAN,NAN,NAN,NAN,NAN,11.4,18.3,NAN,NAN,NAN
2015,10,4,13,0,134,4.3,NAN,NAN,NAN,NAN,NAN,NAN,11.9,18.3,NAN,NAN,NAN
2015,10,4,14,0,124,6.6,NAN,NAN,NAN,NAN,NAN,NAN,12.4,18.3,NAN,NAN,NAN
2015,10,4,15,0,130,4.2,NAN,NAN,NAN,NAN,NAN,NAN,12.6,18.3,NAN,NAN,NAN
2015,10,4,16,0,121,3.4,NAN,NAN,NAN,NAN,NAN,NAN,14.4,18.4,NAN,NAN,NAN
2015,10,4,17,0,46,2.3,NAN,NAN,NAN,NAN,NAN,NAN,15.9,18.4,NAN,NAN,NAN
2015,10,4,18,0,115,6.5,NAN,NAN,NAN,NAN,NAN,NAN,15.7,18.5,NAN,NAN,NAN
2015,10,4,19,0,102,5,NAN,NAN,NAN,NAN,NAN,NAN,16.9,18.6,NAN,NAN,NAN
2015,10,4,20,0,76,6.3,NAN,NAN,NAN,NAN,NAN,NAN,16.2,18.6,NAN,NAN,NAN
2015,10,4,21,0,100,7.8,NAN,NAN,NAN,NAN,NAN,NAN,15.5,18.5,NAN,NAN,NAN
2015,10,4,22,0,111,12.8,NAN,NAN,NAN,NAN,NAN,NAN,15.1,18.4,NAN,NAN,NAN
2015,10,4,23,0,81,10.8,NAN,NAN,NAN,NAN,NAN,NAN,14.6,18.4,NAN,NAN,NAN
2015,10,5,0,0,132,9,NAN,NAN,NAN,NAN,NAN,NAN,15.2,18.4,NAN,NAN,NAN
2015,10,5,1,0,103,8.7,NAN,NAN,NAN,NAN,NAN,NAN,15.2,18.3,NAN,NAN,NAN
2015,10,5,3,0,123,8.1,NAN,NAN,NAN,NAN,NAN,NAN,15,18.3,NAN,NAN,NAN
2015,10,5,4,0,102,5.5,NAN,NAN,NAN,NAN,NAN,NAN,15,18.3,NAN,NAN,NAN
2015,10,5,5,0,93,6.1,NAN,NAN,NAN,NAN,NAN,NAN,14.9,18.3,NAN,NAN,NAN
2015,10,5,6,0,115,3.2,NAN,NAN,NAN,NAN,NAN,NAN,14.7,18.3,NAN,NAN,NAN
2015,10,5,7,0,119,3.5,NAN,NAN,NAN,NAN,NAN,NAN,14.4,18.3,NAN,NAN,NAN
2015,10,5,8,0,120,2.9,NAN,NAN,NAN,NAN,NAN,NAN,13.6,18.3,NAN,NAN,NAN
2015,10,5,9,0,179,3.8,NAN,NAN,NAN,NAN,NAN,NAN,13.5,18.3,NAN,NAN,NAN
2015,10,5,10,0,181,4.6,NAN,NAN,NAN,NAN,NAN,NAN,13.1,18.2,NAN,NAN,NAN
2015,10,5,12,0,146,2.6,NAN,NAN,NAN,NAN,NAN,NAN,13.4,18.2,NAN,NAN,NAN
2015,10,5,13,0,195,1.1,NAN,NAN,NAN,NAN,NAN,NAN,14.7,18.2,NAN,NAN,NAN
2015,10,5,14,0,134,1.3,NAN,NAN,NAN,NAN,NAN,NAN,17,18.2,NAN,NAN,NAN
2015,10,5,15,0,13,0.7,NAN,NAN,NAN,NAN,NAN,NAN,16.7,18.2,NAN,NAN,NAN
2015,10,5,16,0,77,0.9,NAN,NAN,NAN,NAN,NAN,NAN,17.3,18.2,NAN,NAN,NAN
2015,10,5,17,0,67,2.1,NAN,NAN,NAN,NAN,NAN,NAN,16.8,18.2,NAN,NAN,NAN
2015,10,5,19,0,74,6.2,NAN,NAN,NAN,NAN,NAN,NAN,16.3,18.7,NAN,NAN,NAN
2015,10,5,20,0,83,6.9,NAN,NAN,NAN,NAN,NAN,NAN,16.6,18.7,NAN,NAN,NAN
2015,10,5,21,0,108,6.6,NAN,NAN,NAN,NAN,NAN,NAN,16.4,18.5,NAN,NAN,NAN
2015,10,5,22,0,38,3.8,NAN,NAN,NAN,NAN,NAN,NAN,16.2,18.4,NAN,NAN,NAN
2015,10,5,23,0,72,9.2,NAN,NAN,NAN,NAN,NAN,NAN,15.7,18.3,NAN,NAN,NAN
2015,10,6,0,0,75,4.3,NAN,NAN,NAN,NAN,NAN,NAN,15.6,18.2,NAN,NAN,NAN
2015,10,6,1,0,120,3,NAN,NAN,NAN,NAN,NAN,NAN,15.6,18.2,NAN,NAN,NAN
2015,10,6,2,0,105,5.2,NAN,NAN,NAN,NAN,NAN,NAN,15.5,18.2,NAN,NAN,NAN
2015,10,6,3,0,106,3.5,NAN,NAN,NAN,NAN,NAN,NAN,15.4,18.2,NAN,NAN,NAN
2015,10,6,4,0,92,3.9,NAN,NAN,NAN,NAN,NAN,NAN,15.4,18.2,NAN,NAN,NAN
2015,10,6,5,0,48,2.4,NAN,NAN,NAN,NAN,NAN,NAN,15.4,18.2,NAN,NAN,NAN
2015,10,6,6,0,111,3.7,NAN,NAN,NAN,NAN,NAN,NAN,15.3,18.1,NAN,NAN,NAN
2015,10,6,7,0,94,2.5,NAN,NAN,NAN,NAN,NAN,NAN,15.3,18.1,NAN,NAN,NAN
2015,10,6,8,0,97,2.8,NAN,NAN,NAN,NAN,NAN,NAN,15.2,18.1,NAN,NAN,NAN
2015,10,6,9,0,43,1.4,NAN,NAN,NAN,NAN,NAN,NAN,15.2,18.1,NAN,NAN,NAN
2015,10,6,10,0,82,4.9,NAN,NAN,NAN,NAN,NAN,NAN,15.4,18.1,NAN,NAN,NAN
2015,10,6,11,0,44,2.5,NAN,NAN,NAN,NAN,NAN,NAN,15,18,NAN,NAN,NAN
2015,10,6,12,0,35,3.5,NAN,NAN,NAN,NAN,NAN,NAN,15.4,18,NAN,NAN,NAN
2015,10,6,13,0,49,0.8,NAN,NAN,NAN,NAN,NAN,NAN,15.9,18,NAN,NAN,NAN
2015,10,6,14,0,359,1.6,NAN,NAN,NAN,NAN,NAN,NAN,16.8,18,NAN,NAN,NAN
2015,10,6,15,0,66,2.1,NAN,NAN,NAN,NAN,NAN,NAN,16,18.1,NAN,NAN,NAN
2015,10,6,16,0,79,1.3,NAN,NAN,NAN,NAN,NAN,NAN,16.1,18.1,NAN,NAN,NAN
2015,10,6,17,0,134,1.5,NAN,NAN,NAN,NAN,NAN,NAN,16.5,18.2,NAN,NAN,NAN
2015,10,6,18,0,228,1.5,NAN,NAN,NAN,NAN,NAN,NAN,21.5,18.2,NAN,NAN,NAN
2015,10,6,19,0,262,0.7,NAN,NAN,NAN,NAN,NAN,NAN,18.5,18.2,NAN,NAN,NAN
2015,10,6,20,0,300,2.3,NAN,NAN,NAN,NAN,NAN,NAN,18.2,18.3,NAN,NAN,NAN
2015,10,6,21,0,300,3.2,NAN,NAN,NAN,NAN,NAN,NAN,17.8,18.3,NAN,NAN,NAN
2015,10,6,22,0,330,4.5,NAN,NAN,NAN,NAN,NAN,NAN,16.1,18.3,NAN,NAN,NAN
2015,10,6,23,0,321,3.2,NAN,NAN,NAN,NAN,NAN,NAN,15.7,18.4,NAN,NAN,NAN
2015,10,7,0,0,331,3.7,NAN,NAN,NAN,NAN,NAN,NAN,16,18.5,NAN,NAN,NAN
2015,10,7,1,0,337,4,NAN,NAN,NAN,NAN,NAN,NAN,16.3,18.4,NAN,NAN,NAN
2015,10,7,2,0,342,3.2,NAN,NAN,NAN,NAN,NAN,NAN,16.3,18.5,NAN,NAN,NAN
2015,10,7,3,0,343,3.9,NAN,NAN,NAN,NAN,NAN,NAN,16.3,18.4,NAN,NAN,NAN
2015,10,7,4,0,4,3.7,NAN,NAN,NAN,NAN,NAN,NAN,16.5,18.5,NAN,NAN,NAN
2015,10,7,5,0,49,3.8,NAN,NAN,NAN,NAN,NAN,NAN,16.2,18.4,NAN,NAN,NAN
2015,10,7,6,0,53,4.4,NAN,NAN,NAN,NAN,NAN,NAN,15.7,18.3,NAN,NAN,NAN
2015,10,7,7,0,18,3.4,NAN,NAN,NAN,NAN,NAN,NAN,15.5,18.2,NAN,NAN,NAN
2015,10,7,8,0,23,5.2,NAN,NAN,NAN,NAN,NAN,NAN,15.5,18.2,NAN,NAN,NAN
2015,10,7,9,0,356,5,NAN,NAN,NAN,NAN,NAN,NAN,15.4,18.2,NAN,NAN,NAN
2015,10,7,10,0,358,4.1,NAN,NAN,NAN,NAN,NAN,NAN,15.3,18.1,NAN,NAN,NAN
2015,10,7,11,0,354,6.5,NAN,NAN,NAN,NAN,NAN,NAN,15.2,18.1,NAN,NAN,NAN
2015,10,7,12,0,1,4.4,NAN,NAN,NAN,NAN,NAN,NAN,15.2,18.1,NAN,NAN,NAN
2015,10,7,13,0,303,5.1,NAN,NAN,NAN,NAN,NAN,NAN,15.8,18,NAN,NAN,NAN
2015,10,7,14,0,279,6,NAN,NAN,NAN,NAN,NAN,NAN,16,18.1,NAN,NAN,NAN
2015,10,7,15,0,289,4.1,NAN,NAN,NAN,NAN,NAN,NAN,16.2,18.1,NAN,NAN,NAN
2015,10,7,16,0,247,7.4,NAN,NAN,NAN,NAN,NAN,NAN,16.4,18.2,NAN,NAN,NAN
2015,10,7,17,0,264,6.9,NAN,NAN,NAN,NAN,NAN,NAN,16.2,18.2,NAN,NAN,NAN
2015,10,7,18,0,319,6.7,NAN,NAN,NAN,NAN,NAN,NAN,16.1,18.2,NAN,NAN,NAN
2015,10,7,19,0,296,7.6,NAN,NAN,NAN,NAN,NAN,NAN,16.3,18.3,NAN,NAN,NAN
2015,10,7,20,0,290,5.3,NAN,NAN,NAN,NAN,NAN,NAN,16.7,18.3,NAN,NAN,NAN
2015,10,7,21,0,290,2.8,NAN,NAN,NAN,NAN,NAN,NAN,17.1,18.3,NAN,NAN,NAN
2015,10,7,22,0,250,2.7,NAN,NAN,NAN,NAN,NAN,NAN,17.1,18.4,NAN,NAN,NAN
2015,10,7,23,0,246,1.1,NAN,NAN,NAN,NAN,NAN,NAN,16.2,18.4,NAN,NAN,NAN
2015,10,8,0,0,308,0.5,NAN,NAN,NAN,NAN,NAN,NAN,15.9,18.4,NAN,NAN,NAN
2015,10,8,1,0,65,7.8,NAN,NAN,NAN,NAN,NAN,NAN,16.4,18.3,NAN,NAN,NAN
2015,10,8,2,0,71,6.8,NAN,NAN,NAN,NAN,NAN,NAN,15.8,18.2,NAN,NAN,NAN
2015,10,8,3,0,75,6.5,NAN,NAN,NAN,NAN,NAN,NAN,15.5,18.2,NAN,NAN,NAN
2015,10,8,4,0,70,7.7,NAN,NAN,NAN,NAN,NAN,NAN,15.1,18.1,NAN,NAN,NAN
2015,10,8,6,0,54,6.2,NAN,NAN,NAN,NAN,NAN,NAN,14.8,18.1,NAN,NAN,NAN
2015,10,8,8,0,127,7.4,NAN,NAN,NAN,NAN,NAN,NAN,14.7,18,NAN,NAN,NAN
2015,10,8,9,0,115,4.6,NAN,NAN,NAN,NAN,NAN,NAN,14.2,18,NAN,NAN,NAN
2015,10,8,10,0,147,3.7,NAN,NAN,NAN,NAN,NAN,NAN,14,18,NAN,NAN,NAN
2015,10,8,11,0,112,4.7,NAN,NAN,NAN,NAN,NAN,NAN,13.8,18,NAN,NAN,NAN
2015,10,8,12,0,144,6.4,NAN,NAN,NAN,NAN,NAN,NAN,13.8,18,NAN,NAN,NAN
2015,10,8,13,0,108,6.1,NAN,NAN,NAN,NAN,NAN,NAN,14.8,18,NAN,NAN,NAN
2015,10,8,14,0,145,6.2,NAN,NAN,NAN,NAN,NAN,NAN,14.8,18,NAN,NAN,NAN
2015,10,8,15,0,157,2.7,NAN,NAN,NAN,NAN,NAN,NAN,15.5,18,NAN,NAN,NAN
2015,10,8,16,0,163,2.1,NAN,NAN,NAN,NAN,NAN,NAN,16.9,18.1,NAN,NAN,NAN
2015,10,8,17,0,205,1.6,NAN,NAN,NAN,NAN,NAN,NAN,18.4,18.1,NAN,NAN,NAN
2015,10,8,19,0,300,1,NAN,NAN,NAN,NAN,NAN,NAN,22.4,18.2,NAN,NAN,NAN
2015,10,8,20,0,52,5,NAN,NAN,NAN,NAN,NAN,NAN,19.5,18.2,NAN,NAN,NAN
2015,10,8,21,0,138,7.5,NAN,NAN,NAN,NAN,NAN,NAN,18.2,18.3,NAN,NAN,NAN
2015,10,8,22,0,93,6.3,NAN,NAN,NAN,NAN,NAN,NAN,17.4,18.6,NAN,NAN,NAN
2015,10,8,23,0,125,6.4,NAN,NAN,NAN,NAN,NAN,NAN,17.6,18.5,NAN,NAN,NAN
2015,10,9,0,0,149,5.2,NAN,NAN,NAN,NAN,NAN,NAN,17.9,18.5,NAN,NAN,NAN
2015,10,9,1,0,213,6.2,NAN,NAN,NAN,NAN,NAN,NAN,18.3,18.4,NAN,NAN,NAN
2015,10,9,2,0,196,8.1,NAN,NAN,NAN,NAN,NAN,NAN,18.3,18.4,NAN,NAN,NAN
2015,10,9,3,0,194,7.4,NAN,NAN,NAN,NAN,NAN,NAN,18.2,18.2,NAN,NAN,NAN
2015,10,9,4,0,230,10.1,NAN,NAN,NAN,NAN,NAN,NAN,18.3,18.1,NAN,NAN,NAN
2015,10,9,5,0,210,6.7,NAN,NAN,NAN,NAN,NAN,NAN,18.1,18.1,NAN,NAN,NAN
2015,10,9,6,0,242,7.1,NAN,NAN,NAN,NAN,NAN,NAN,17.8,18.1,NAN,NAN,NAN
2015,10,9,7,0,231,6.8,NAN,NAN,NAN,NAN,NAN,NAN,17.6,18.1,NAN,NAN,NAN
2015,10,9,8,0,219,7.5,NAN,NAN,NAN,NAN,NAN,NAN,17.6,18.1,NAN,NAN,NAN
2015,10,9,9,0,254,7.6,NAN,NAN,NAN,NAN,NAN,NAN,17.8,18.1,NAN,NAN,NAN
2015,10,9,10,0,294,7.9,NAN,NAN,NAN,NAN,NAN,NAN,16.9,18.1,NAN,NAN,NAN
2015,10,9,11,0,228,6,NAN,NAN,NAN,NAN,NAN,NAN,16.7,18.1,NAN,NAN,NAN
2015,10,9,12,0,259,5.6,NAN,NAN,NAN,NAN,NAN,NAN,17,18.1,NAN,NAN,NAN
2015,10,9,13,0,277,6.8,NAN,NAN,NAN,NAN,NAN,NAN,16.8,18.1,NAN,NAN,NAN
2015,10,9,14,0,306,9.8,NAN,NAN,NAN,NAN,NAN,NAN,16.3,18.1,NAN,NAN,NAN
2015,10,9,15,0,326,8.8,NAN,NAN,NAN,NAN,NAN,NAN,16,18.1,NAN,NAN,NAN
2015,10,9,16,0,330,11.8,NAN,NAN,NAN,NAN,NAN,NAN,14.5,18.1,NAN,NAN,NAN
2015,10,9,18,0,323,9.9,NAN,NAN,NAN,NAN,NAN,NAN,14.6,18.1,NAN,NAN,NAN
2015,10,9,19,0,346,7.3,NAN,NAN,NAN,NAN,NAN,NAN,13.6,18.1,NAN,NAN,NAN
2015,10,9,20,0,356,8,NAN,NAN,NAN,NAN,NAN,NAN,14.2,18.1,NAN,NAN,NAN
2015,10,9,21,0,22,8.2,NAN,NAN,NAN,NAN,NAN,NAN,13.2,18,NAN,NAN,NAN
2015,10,9,22,0,22,9.2,NAN,NAN,NAN,NAN,NAN,NAN,13.9,18,NAN,NAN,NAN
2015,10,9,23,0,21,9.7,NAN,NAN,NAN,NAN,NAN,NAN,12.3,18,NAN,NAN,NAN
2015,10,10,0,0,3,10,NAN,NAN,NAN,NAN,NAN,NAN,12.1,18,NAN,NAN,NAN
2015,10,10,1,0,34,12.9,NAN,NAN,NAN,NAN,NAN,NAN,11.4,18,NAN,NAN,NAN
2015,10,10,2,0,29,9.4,NAN,NAN,NAN,NAN,NAN,NAN,11.1,18,NAN,NAN,NAN
2015,10,10,3,0,40,12.3,NAN,NAN,NAN,NAN,NAN,NAN,11.1,17.9,NAN,NAN,NAN
2015,10,10,5,0,18,11.4,NAN,NAN,NAN,NAN,NAN,NAN,12.2,17.9,NAN,NAN,NAN
2015,10,10,6,0,78,9.6,NAN,NAN,NAN,NAN,NAN,NAN,12.3,17.9,NAN,NAN,NAN
2015,10,10,7,0,41,5.8,NAN,NAN,NAN,NAN,NAN,NAN,12.4,17.9,NAN,NAN,NAN
2015,10,10,8,0,53,8.2,NAN,NAN,NAN,NAN,NAN,NAN,12.5,17.9,NAN,NAN,NAN
2015,10,10,9,0,37,6.3,NAN,NAN,NAN,NAN,NAN,NAN,12.5,17.9,NAN,NAN,NAN
2015,10,10,10,0,58,7.9,NAN,NAN,NAN,NAN,NAN,NAN,12.5,17.9,NAN,NAN,NAN
2015,10,10,11,0,62,4.1,NAN,NAN,NAN,NAN,NAN,NAN,12.4,17.9,NAN,NAN,NAN
2015,10,10,12,0,80,2.1,NAN,NAN,NAN,NAN,NAN,NAN,12.5,17.9,NAN,NAN,NAN
2015,10,10,13,0,337,1.5,NAN,NAN,NAN,NAN,NAN,NAN,12.6,17.8,NAN,NAN,NAN
2015,10,10,14,0,54,2.9,NAN,NAN,NAN,NAN,NAN,NAN,13.5,17.8,NAN,NAN,NAN
2015,10,10,15,0,26,2,NAN,NAN,NAN,NAN,NAN,NAN,12.9,17.8,NAN,NAN,NAN
2015,10,10,16,0,352,2.9,NAN,NAN,NAN,NAN,NAN,NAN,13.1,17.8,NAN,NAN,NAN
2015,10,10,17,0,229,1.9,NAN,NAN,NAN,NAN,NAN,NAN,14.6,17.9,NAN,NAN,NAN
2015,10,10,18,0,182,2,NAN,NAN,NAN,NAN,NAN,NAN,15.2,17.9,NAN,NAN,NAN
