#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 29 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 -14.0 999.0 999.0 99.0 99.00
2010 01 29 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 -13.8 999.0 999.0 99.0 99.00
2010 01 29 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 -10.4 999.0 999.0 99.0 99.00
2010 01 29 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -7.6 999.0 999.0 99.0 99.00
2010 01 29 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -8.4 999.0 999.0 99.0 99.00
2010 01 29 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -9.3 999.0 999.0 99.0 99.00
2010 01 30 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 -10.1 999.0 999.0 99.0 99.00
2010 01 30 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -9.9 999.0 999.0 99.0 99.00
2010 01 30 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -9.6 999.0 999.0 99.0 99.00
2010 01 30 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -9.2 999.0 999.0 99.0 99.00
2010 01 30 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 -10.5 999.0 999.0 99.0 99.00
2010 01 30 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.8 999.0 999.0 99.0 99.00
2010 01 30 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.6 999.0 999.0 99.0 99.00
2010 01 30 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -7.8 999.0 999.0 99.0 99.00
2010 01 31 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -9.5 999.0 999.0 99.0 99.00
2010 01 31 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 -10.6 999.0 999.0 99.0 99.00
2010 01 31 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 -10.9 999.0 999.0 99.0 99.00
2010 01 31 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 -11.0 999.0 999.0 99.0 99.00
2010 01 31 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -7.8 999.0 999.0 99.0 99.00
2010 01 31 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.7 999.0 999.0 99.0 99.00
2010 01 31 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.4 999.0 999.0 99.0 99.00
2010 01 31 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.4 999.0 999.0 99.0 99.00
2010 02 01 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.4 999.0 999.0 99.0 99.00
2010 02 01 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -7.4 999.0 999.0 99.0 99.00
2010 02 01 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -9.0 999.0 999.0 99.0 99.00
2010 02 01 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 -10.7 999.0 999.0 99.0 99.00
2010 02 01 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.8 999.0 999.0 99.0 99.00
2010 02 01 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 02 01 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.0 999.0 999.0 99.0 99.00
2010 02 01 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.5 999.0 999.0 99.0 99.00
2010 02 02 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.9 999.0 999.0 99.0 99.00
2010 02 02 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.1 999.0 999.0 99.0 99.00
2010 02 02 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.0 999.0 999.0 99.0 99.00
2010 02 02 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.1 999.0 999.0 99.0 99.00
2010 02 02 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.3 999.0 999.0 99.0 99.00
2010 02 02 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.5 999.0 999.0 99.0 99.00
2010 02 02 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.2 999.0 999.0 99.0 99.00
2010 02 02 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 02 03 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.2 999.0 999.0 99.0 99.00
2010 02 03 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.3 999.0 999.0 99.0 99.00
2010 02 03 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.2 999.0 999.0 99.0 99.00
2010 02 03 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.4 999.0 999.0 99.0 99.00
2010 02 03 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.1 999.0 999.0 99.0 99.00
2010 02 03 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.7 999.0 999.0 99.0 99.00
2010 02 03 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.5 999.0 999.0 99.0 99.00
2010 02 03 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.4 999.0 999.0 99.0 99.00
2010 02 04 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.9 999.0 999.0 99.0 99.00
2010 02 04 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.0 999.0 999.0 99.0 99.00
2010 02 04 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.6 999.0 999.0 99.0 99.00
2010 02 04 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -7.6 999.0 999.0 99.0 99.00
2010 02 04 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.3 999.0 999.0 99.0 99.00
2010 02 04 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.2 999.0 999.0 99.0 99.00
2010 02 04 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.9   0.2 999.0 99.0 99.00
2010 02 04 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.6 999.0 999.0 99.0 99.00
2010 02 05 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.2 999.0 999.0 99.0 99.00
2010 02 05 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.4 999.0 999.0 99.0 99.00
2010 02 05 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 02 05 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 02 05 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.8 999.0 999.0 99.0 99.00
2010 02 05 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.9 999.0 999.0 99.0 99.00
2010 02 05 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.3 999.0 999.0 99.0 99.00
2010 02 05 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.2 999.0 999.0 99.0 99.00
2010 02 06 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2010 02 06 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2010 02 06 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.0 999.0 999.0 99.0 99.00
2010 02 06 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.6 999.0 999.0 99.0 99.00
2010 02 06 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -7.3 999.0 999.0 99.0 99.00
2010 02 06 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.7 999.0 999.0 99.0 99.00
2010 02 06 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.0 999.0 999.0 99.0 99.00
2010 02 06 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.1 999.0 999.0 99.0 99.00
2010 02 07 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2010 02 07 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.0 999.0 999.0 99.0 99.00
2010 02 07 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.8 999.0 999.0 99.0 99.00
2010 02 07 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.2 999.0 999.0 99.0 99.00
2010 02 07 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.0 999.0 999.0 99.0 99.00
2010 02 07 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.2 999.0 999.0 99.0 99.00
2010 02 07 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.4 999.0 999.0 99.0 99.00
2010 02 07 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2010 02 08 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.7 999.0 999.0 99.0 99.00
2010 02 08 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.9 999.0 999.0 99.0 99.00
2010 02 08 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -7.9 999.0 999.0 99.0 99.00
2010 02 08 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -8.3 999.0 999.0 99.0 99.00
2010 02 08 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.5 999.0 999.0 99.0 99.00
2010 02 08 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.6 999.0 999.0 99.0 99.00
2010 02 08 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.0 999.0 999.0 99.0 99.00
2010 02 08 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 02 09 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.5 999.0 999.0 99.0 99.00
2010 02 09 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 02 09 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 02 09 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.0 999.0 999.0 99.0 99.00
2010 02 09 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.5 999.0 999.0 99.0 99.00
2010 02 09 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.8 999.0 999.0 99.0 99.00
2010 02 09 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.0 999.0 999.0 99.0 99.00
2010 02 09 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.2 999.0 999.0 99.0 99.00
2010 02 10 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.8 999.0 999.0 99.0 99.00
2010 02 10 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.0 999.0 999.0 99.0 99.00
2010 02 10 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2010 02 10 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.1 999.0 999.0 99.0 99.00
2010 02 10 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.3 999.0 999.0 99.0 99.00
2010 02 10 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2010 02 10 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.8 999.0 999.0 99.0 99.00
2010 02 10 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.9 999.0 999.0 99.0 99.00
2010 02 11 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.2 999.0 999.0 99.0 99.00
2010 02 11 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.8 999.0 999.0 99.0 99.00
2010 02 11 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.9 999.0 999.0 99.0 99.00
2010 02 11 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.1 999.0 999.0 99.0 99.00
2010 02 11 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.6 999.0 999.0 99.0 99.00
2010 02 11 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 02 11 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.4 999.0 999.0 99.0 99.00
2010 02 11 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.3 999.0 999.0 99.0 99.00
2010 02 12 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.7 999.0 999.0 99.0 99.00
2010 02 12 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.9 999.0 999.0 99.0 99.00
2010 02 12 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -7.9 999.0 999.0 99.0 99.00
2010 02 12 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.6 999.0 999.0 99.0 99.00
2010 02 12 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.2 999.0 999.0 99.0 99.00
2010 02 12 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 02 12 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 02 12 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.5 999.0 999.0 99.0 99.00
2010 02 13 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2010 02 13 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.1 999.0 999.0 99.0 99.00
2010 02 13 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.4 999.0 999.0 99.0 99.00
2010 02 13 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.8 999.0 999.0 99.0 99.00
2010 02 13 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2010 02 13 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.0 999.0 999.0 99.0 99.00
2010 02 13 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.0 999.0 999.0 99.0 99.00
2010 02 13 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.5 999.0 999.0 99.0 99.00
2010 02 14 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.5 999.0 999.0 99.0 99.00
2010 02 14 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2010 02 14 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.4 999.0 999.0 99.0 99.00
2010 02 14 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.7 999.0 999.0 99.0 99.00
2010 02 14 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.6 999.0 999.0 99.0 99.00
2010 02 14 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.5 999.0 999.0 99.0 99.00
2010 02 14 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.2 999.0 999.0 99.0 99.00
2010 02 14 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.3 999.0 999.0 99.0 99.00
2010 02 15 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2010 02 15 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2010 02 15 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.3 999.0 999.0 99.0 99.00
2010 02 15 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 02 15 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.5 999.0 999.0 99.0 99.00
2010 02 15 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.4 999.0 999.0 99.0 99.00
2010 02 15 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.2 999.0 999.0 99.0 99.00
2010 02 15 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.5 999.0 999.0 99.0 99.00
2010 02 16 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.0 999.0 999.0 99.0 99.00
2010 02 16 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.7 999.0 999.0 99.0 99.00
2010 02 16 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.1 999.0 999.0 99.0 99.00
2010 02 16 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.8 999.0 999.0 99.0 99.00
2010 02 16 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.3 999.0 999.0 99.0 99.00
2010 02 16 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.4 999.0 999.0 99.0 99.00
2010 02 16 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.2 999.0 999.0 99.0 99.00
2010 02 16 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.9 999.0 999.0 99.0 99.00
2010 02 17 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.2 999.0 999.0 99.0 99.00
2010 02 17 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.0 999.0 999.0 99.0 99.00
2010 02 17 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.4 999.0 999.0 99.0 99.00
2010 02 17 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.0 999.0 999.0 99.0 99.00
2010 02 17 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.3 999.0 999.0 99.0 99.00
2010 02 17 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.4 999.0 999.0 99.0 99.00
2010 02 17 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   1.2 999.0 999.0 99.0 99.00
2010 02 17 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.6 999.0 999.0 99.0 99.00
2010 02 18 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.6 999.0 999.0 99.0 99.00
2010 02 18 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.5 999.0 999.0 99.0 99.00
2010 02 18 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.0 999.0 999.0 99.0 99.00
2010 02 18 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.0 999.0 999.0 99.0 99.00
2010 02 18 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.5 999.0 999.0 99.0 99.00
2010 02 18 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.8   0.9 999.0 99.0 99.00
2010 02 18 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   2.4   1.9 999.0 99.0 99.00
2010 02 18 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   1.0   0.9 999.0 99.0 99.00
2010 02 19 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.1   0.0 999.0 99.0 99.00
2010 02 19 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.2 999.0 999.0 99.0 99.00
2010 02 19 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.9 999.0 999.0 99.0 99.00
2010 02 19 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.2 999.0 999.0 99.0 99.00
2010 02 19 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.2 999.0 999.0 99.0 99.00
2010 02 19 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.4   1.8 999.0 99.0 99.00
2010 02 19 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.5   2.6 999.0 99.0 99.00
2010 02 19 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.5   0.9 999.0 99.0 99.00
2010 02 20 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.2 999.0 999.0 99.0 99.00
2010 02 20 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.3 999.0 999.0 99.0 99.00
2010 02 20 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.6 999.0 999.0 99.0 99.00
2010 02 20 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.1 999.0 999.0 99.0 99.00
2010 02 20 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.2 999.0 999.0 99.0 99.00
2010 02 20 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   3.7   1.8 999.0 99.0 99.00
2010 02 20 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   4.0   3.1 999.0 99.0 99.00
2010 02 20 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.5   0.7 999.0 99.0 99.00
2010 02 21 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2010 02 21 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.9 999.0 999.0 99.0 99.00
2010 02 21 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.3 999.0 999.0 99.0 99.00
2010 02 21 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.4 999.0 999.0 99.0 99.00
2010 02 21 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.3 999.0 999.0 99.0 99.00
2010 02 21 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   1.0   1.2 999.0 99.0 99.00
2010 02 21 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   0.5   1.7 999.0 99.0 99.00
2010 02 21 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.0   0.0 999.0 99.0 99.00
2010 02 22 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.8 999.0 999.0 99.0 99.00
2010 02 22 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.0 999.0 999.0 99.0 99.00
2010 02 22 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2010 02 22 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.9 999.0 999.0 99.0 99.00
2010 02 22 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2010 02 22 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2010 02 22 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.9 999.0 999.0 99.0 99.00
2010 02 22 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.8 999.0 999.0 99.0 99.00
2010 02 23 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.9 999.0 999.0 99.0 99.00
2010 02 23 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.4 999.0 999.0 99.0 99.00
2010 02 23 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2010 02 23 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.1 999.0 999.0 99.0 99.00
2010 02 23 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.2 999.0 999.0 99.0 99.00
2010 02 23 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.4 999.0 999.0 99.0 99.00
2010 02 23 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -0.4   0.2 999.0 99.0 99.00
2010 02 23 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.7 999.0 999.0 99.0 99.00
2010 02 24 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.0 999.0 999.0 99.0 99.00
2010 02 24 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.9 999.0 999.0 99.0 99.00
2010 02 24 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.5 999.0 999.0 99.0 99.00
2010 02 24 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.2 999.0 999.0 99.0 99.00
2010 02 24 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -3.5 999.0 999.0 99.0 99.00
2010 02 24 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -1.6 999.0 999.0 99.0 99.00
2010 02 24 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.0 999.0 999.0 99.0 99.00
2010 02 24 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.4 999.0 999.0 99.0 99.00
2010 02 25 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2010 02 25 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 02 25 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -2.8 999.0 999.0 99.0 99.00
2010 02 25 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.8 999.0 999.0 99.0 99.00
2010 02 25 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.6 999.0 999.0 99.0 99.00
2010 02 25 17 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.7 999.0 999.0 99.0 99.00
2010 02 25 20 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.4 999.0 999.0 99.0 99.00
2010 02 25 23 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.6 999.0 999.0 99.0 99.00
2010 02 26 02 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.6 999.0 999.0 99.0 99.00
2010 02 26 05 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.1 999.0 999.0 99.0 99.00
2010 02 26 08 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.3 999.0 999.0 99.0 99.00
2010 02 26 11 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -5.5 999.0 999.0 99.0 99.00
2010 02 26 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -4.9 999.0 999.0 99.0 99.00
