agency_cd, site_no, datetime, 109477_00060_00003, 109477_00060_00003_cd, 109480_80154_00003, 109480_80154_00003_cd, 109481_80155_00003, 109481_80155_00003_cd, 232942_00665_00003, 232942_00665_00003_cd, 232943_91007_00003, 232943_91007_00003_cd
USGS,4193500, 2017-01-23,24900, A, , , , , , , ,
USGS,4193500, 2017-01-24,22800, A, , , , , , , ,
USGS,4193500, 2017-01-25,24200, A, , , , , , , ,
USGS,4193500, 2017-01-26,19400, A, , , , , , , ,
USGS,4193500, 2017-01-27,14900, A, , , , , , , ,
USGS,4193500, 2017-01-28,11500, A, , , , , , , ,
USGS,4193500, 2017-01-29,9040, A, , , , , , , ,
USGS,4193500, 2017-01-30,6030, A, , , , , , , ,
USGS,4193500, 2017-01-31,5240, A, , , , , , , ,
USGS,4193500, 2017-02-01,3860, A, , , , , , , ,
USGS,4193500, 2017-02-02,3560, A, , , , , , , ,
USGS,4193500, 2017-02-03,2910, A, , , , , , , ,
USGS,4193500, 2017-02-04,2520, A, , , , , , , ,
USGS,4193500, 2017-02-05,2480, A, , , , , , , ,
USGS,4193500, 2017-02-06,2140, A, , , , , , , ,
USGS,4193500, 2017-02-07,2620, A, , , , , , , ,
USGS,4193500, 2017-02-08,13300, A, , , , , , , ,
USGS,4193500, 2017-02-09,22200, A, , , , , , , ,
USGS,4193500, 2017-02-10,16900, A, , , , , , , ,
USGS,4193500, 2017-02-11,12900, A, , , , , , , ,
USGS,4193500, 2017-02-12,10800, A, , , , , , , ,
USGS,4193500, 2017-02-13,14300, A, , , , , , , ,
USGS,4193500, 2017-02-14,15200, A, , , , , , , ,
USGS,4193500, 2017-02-15,12300, A, , , , , , , ,
USGS,4193500, 2017-02-16,9740, A, , , , , , , ,
USGS,4193500, 2017-02-17,7210, A, , , , , , , ,
USGS,4193500, 2017-02-18,4940, A, , , , , , , ,
USGS,4193500, 2017-02-19,4310, A, , , , , , , ,
USGS,4193500, 2017-02-20,3890, A, , , , , , , ,
USGS,4193500, 2017-02-21,3670, A, , , , , , , ,
USGS,4193500, 2017-02-22,2960, A, , , , , , , ,
USGS,4193500, 2017-02-23,2690, A, , , , , , , ,
USGS,4193500, 2017-02-24,2700, A, , , , , , , ,
USGS,4193500, 2017-02-25,3280, A, , , , , , , ,
USGS,4193500, 2017-02-26,3140, A, , , , , , , ,
USGS,4193500, 2017-02-27,3000, A, , , , , , , ,
USGS,4193500, 2017-02-28,2870, A, , , , , , , ,
USGS,4193500, 2017-03-01,4010, A, , , , , , , ,
USGS,4193500, 2017-03-02,11200, A, , , , , , , ,
USGS,4193500, 2017-03-03,12100, A, , , , , , , ,
USGS,4193500, 2017-03-04,10200, A, , , , , , , ,
USGS,4193500, 2017-03-05,7910, A, , , , , , , ,
USGS,4193500, 2017-03-06,6440, A, , , , , , , ,
USGS,4193500, 2017-03-07,5980, A, , , , , , , ,
USGS,4193500, 2017-03-08,6030, A, , , , , , , ,
USGS,4193500, 2017-03-09,5080, A, , , , , , , ,
USGS,4193500, 2017-03-10,5160, A, , , , , , , ,
USGS,4193500, 2017-03-11,4350, A, , , , , , , ,
USGS,4193500, 2017-03-12,3860, A, , , , , , , ,
USGS,4193500, 2017-03-13,2860, A, , , , , , , ,
USGS,4193500, 2017-03-14,2770, A, , , , , , , ,
USGS,4193500, 2017-03-15,2660, A, , , , , , , ,
USGS,4193500, 2017-03-16,2200, A, , , , , , , ,
USGS,4193500, 2017-03-17,2140, A, , , , , , , ,
USGS,4193500, 2017-03-18,2090, A, , , , , , , ,
USGS,4193500, 2017-03-19,2470, A, , , , , , , ,
USGS,4193500, 2017-03-20,2940, A, , , , , , , ,
USGS,4193500, 2017-03-21,3190, A, , , , , , , ,
USGS,4193500, 2017-03-22,2950, A, , , , , , , ,
USGS,4193500, 2017-03-23,3820, A, , , , , , , ,
USGS,4193500, 2017-03-24,4060, A, , , , , , , ,
USGS,4193500, 2017-03-25,3140, A, , , , , , , ,
USGS,4193500, 2017-03-26,3510, A, , , , , , , ,
USGS,4193500, 2017-03-27,4010, A, , , , , , , ,
USGS,4193500, 2017-03-28,5550, A, , , , , , , ,
USGS,4193500, 2017-03-29,4860, A, , , , , , , ,
USGS,4193500, 2017-03-30,5030, A, , , , , , , ,
USGS,4193500, 2017-03-31,23700, A, , , , , , , ,
USGS,4193500, 2017-04-01,32000, A, , , , , , , ,
USGS,4193500, 2017-04-02,24200, A, , , , , , , ,
USGS,4193500, 2017-04-03,17400, A, , , , , , , ,
USGS,4193500, 2017-04-04,15000, A, , , , , , , ,
USGS,4193500, 2017-04-05,15500, A, , , , , , , ,
USGS,4193500, 2017-04-06,23700, A, , , , , , , ,
USGS,4193500, 2017-04-07,38600, A, , , , , , , ,
USGS,4193500, 2017-04-08,34800, A, , , , , , , ,
USGS,4193500, 2017-04-09,27100, A, , , , , , , ,
USGS,4193500, 2017-04-10,19800, A, , , , , , , ,
USGS,4193500, 2017-04-11,16100, A, , , , , , , ,
USGS,4193500, 2017-04-12,16300, A, , , , , , , ,
USGS,4193500, 2017-04-13,13900, A, , , , , , , ,
USGS,4193500, 2017-04-14,10300, A, , , , , , , ,
USGS,4193500, 2017-04-15,8020, A, , , , , , , ,
USGS,4193500, 2017-04-16,6400, A, , , , , , , ,
USGS,4193500, 2017-04-17,5670, A, , , , , , , ,
USGS,4193500, 2017-04-18,4420, A, , , , , , , ,
USGS,4193500, 2017-04-19,3970, A, , , , , , , ,
USGS,4193500, 2017-04-20,3970, A, , , , , , , ,
USGS,4193500, 2017-04-21,5390, A, , , , , , , ,
USGS,4193500, 2017-04-22,6610, A, , , , , , , ,
USGS,4193500, 2017-04-23,5800, A, , , , , , , ,
USGS,4193500, 2017-04-24,4300, A, , , , , , , ,
USGS,4193500, 2017-04-25,3540, A, , , , , , , ,
USGS,4193500, 2017-04-26,3400, A, , , , , , , ,
USGS,4193500, 2017-04-27,3130, A, , , , , , , ,
USGS,4193500, 2017-04-28,2610, A, , , , , , , ,
USGS,4193500, 2017-04-29,2820, A, , , , , , , ,
USGS,4193500, 2017-04-30,3400, A, , , , , , , ,
USGS,4193500, 2017-05-01,11800, A, , , , , , , ,
USGS,4193500, 2017-05-02,20800, A, , , , , , , ,
USGS,4193500, 2017-05-03,19700, A, , , , , , , ,
USGS,4193500, 2017-05-04,18600, A, , , , , , , ,
USGS,4193500, 2017-05-05,47400, A, , , , , , , ,
USGS,4193500, 2017-05-06,65700, A, , , , , , , ,
USGS,4193500, 2017-05-07,64600, A, , , , , , , ,
USGS,4193500, 2017-05-08,49100, A, , , , , , , ,
USGS,4193500, 2017-05-09,34600, A, , , , , , , ,
USGS,4193500, 2017-05-10,23600, A, , , , , , , ,
USGS,4193500, 2017-05-11,18700, A, , , , , , , ,
USGS,4193500, 2017-05-12,18300, A, , , , , , , ,
USGS,4193500, 2017-05-13,15400, A, , , , , , , ,
USGS,4193500, 2017-05-14,11300, A, , , , , , , ,
USGS,4193500, 2017-05-15,8370, A, , , , , , , ,
USGS,4193500, 2017-05-16,5080, A, , , , , , , ,
USGS,4193500, 2017-05-17,3810, A, , , , , , , ,
USGS,4193500, 2017-05-18,3870, A, , , , , , , ,
USGS,4193500, 2017-05-19,2640, A, , , , , , , ,
USGS,4193500, 2017-05-20,4720, A, , , , , , , ,
USGS,4193500, 2017-05-21,4930, A, , , , , , , ,
USGS,4193500, 2017-05-22,7790, A, , , , , , , ,
USGS,4193500, 2017-05-23,7840, A, , , , , , , ,
USGS,4193500, 2017-05-24,6650, A, , , , , , , ,
USGS,4193500, 2017-05-25,6820, A, , , , , , , ,
USGS,4193500, 2017-05-26,21700, A, , , , , , , ,
USGS,4193500, 2017-05-27,31900, A, , , , , , , ,
USGS,4193500, 2017-05-28,37600, A, , , , , , , ,
USGS,4193500, 2017-05-29,36600, A, , , , , , , ,
USGS,4193500, 2017-05-30,30400, A, , , , , , , ,
USGS,4193500, 2017-05-31,23800, A, , , , , , , ,
USGS,4193500, 2017-06-01,17200, A, , , , , , , ,
USGS,4193500, 2017-06-02,12100, A, , , , , , , ,
USGS,4193500, 2017-06-03,7380, A, , , , , , , ,
USGS,4193500, 2017-06-04,5580, A, , , , , , , ,
USGS,4193500, 2017-06-05,4410, A, , , , , , , ,
USGS,4193500, 2017-06-06,2860, A, , , , , , , ,
USGS,4193500, 2017-06-07,2090, A, , , , , , , ,
USGS,4193500, 2017-06-08,2180, A, , , , , , , ,
USGS,4193500, 2017-06-09,2550, A, , , , , , , ,
USGS,4193500, 2017-06-10,1920, A, , , , , , , ,
USGS,4193500, 2017-06-11,1730, A, , , , , , , ,
USGS,4193500, 2017-06-12,1490, A, , , , , , , ,
USGS,4193500, 2017-06-13,1390, A, , , , , , , ,
USGS,4193500, 2017-06-14,2010, A, , , , , , , ,
USGS,4193500, 2017-06-15,2570, A, , , , , , , ,
USGS,4193500, 2017-06-16,2410, A, , , , , , , ,
USGS,4193500, 2017-06-17,3280, A, , , , , , , ,
USGS,4193500, 2017-06-18,1990, A, , , , , , , ,
USGS,4193500, 2017-06-19,1700, A, , , , , , , ,
USGS,4193500, 2017-06-20,1870, A, , , , , , , ,
USGS,4193500, 2017-06-21,1640, A, , , , , , , ,
USGS,4193500, 2017-06-22,1590, A, , , , , , , ,
USGS,4193500, 2017-06-23,1850, A, , , , , , , ,
USGS,4193500, 2017-06-24,3840, A, , , , , , , ,
USGS,4193500, 2017-06-25,6740, A, , , , , , , ,
USGS,4193500, 2017-06-26,5910, A, , , , , , , ,
USGS,4193500, 2017-06-27,3660, A, , , , , , , ,
USGS,4193500, 2017-06-28,2510, A, , , , , , , ,
USGS,4193500, 2017-06-29,1970, A, , , , , , , ,
USGS,4193500, 2017-06-30,7460, A, , , , , , , ,
USGS,4193500, 2017-07-01,31200, A, , , , , , , ,
USGS,4193500, 2017-07-02,34200, A, , , , , , , ,
USGS,4193500, 2017-07-03,23400, A, , , , , , , ,
USGS,4193500, 2017-07-04,14500, A, , , , , , , ,
USGS,4193500, 2017-07-05,7760, A, , , , , , , ,
USGS,4193500, 2017-07-06,6070, A, , , , , , , ,
USGS,4193500, 2017-07-07,3440, A, , , , , , , ,
USGS,4193500, 2017-07-08,4090, A, , , , , , , ,
USGS,4193500, 2017-07-09,3670, A, , , , , , , ,
USGS,4193500, 2017-07-10,8080, A, , , , , , , ,
USGS,4193500, 2017-07-11,26000, A, , , , , , , ,
USGS,4193500, 2017-07-12,42000, A, , , , , , , ,
USGS,4193500, 2017-07-13,41700, A, , , , , , , ,
USGS,4193500, 2017-07-14,31000, A, , , , , , , ,
USGS,4193500, 2017-07-15,23000, A, , , , , , , ,
USGS,4193500, 2017-07-16,21200, A, , , , , , , ,
USGS,4193500, 2017-07-17,19900, A, , , , , , , ,
USGS,4193500, 2017-07-18,17300, A, , , , , , , ,
USGS,4193500, 2017-07-19,15500, A, , , , , , , ,
USGS,4193500, 2017-07-20,9470, A, , , , , , , ,
USGS,4193500, 2017-07-21,4910, A, , , , , , , ,
USGS,4193500, 2017-07-22,3850, A, , , , , , , ,
USGS,4193500, 2017-07-23,6270, A, , , , , , , ,
USGS,4193500, 2017-07-24,13200, A, , , , , , , ,
USGS,4193500, 2017-07-25,12300, A, , , , , , , ,
USGS,4193500, 2017-07-26,8970, A, , , , , , , ,
USGS,4193500, 2017-07-27,5470, A, , , , , , , ,
USGS,4193500, 2017-07-28,4850, A, , , , , , , ,
USGS,4193500, 2017-07-29,2950, A, , , , , , , ,
USGS,4193500, 2017-07-30,2230, A, , , , , , , ,
USGS,4193500, 2017-07-31,1640, A, , , , , , , ,
USGS,4193500, 2017-08-01,1460, A, , , , , , , ,
USGS,4193500, 2017-08-02,1320, A, , , , , , , ,
USGS,4193500, 2017-08-03,986, A, , , , , , , ,
USGS,4193500, 2017-08-04,1220, A, , , , , , , ,
USGS,4193500, 2017-08-05,1080, A, , , , , , , ,
USGS,4193500, 2017-08-06,1330, A, , , , , , , ,
USGS,4193500, 2017-08-07,1340, A, , , , , , , ,
USGS,4193500, 2017-08-08,1180, A, , , , , , , ,
USGS,4193500, 2017-08-09,922, A, , , , , , , ,
USGS,4193500, 2017-08-10,763, A, , , , , , , ,
USGS,4193500, 2017-08-11,710, A, , , , , , , ,
USGS,4193500, 2017-08-12,640, A, , , , , , , ,
USGS,4193500, 2017-08-13,553, A, , , , , , , ,
USGS,4193500, 2017-08-14,596, A, , , , , , , ,
USGS,4193500, 2017-08-15,609, A, , , , , , , ,
USGS,4193500, 2017-08-16,477, A, , , , , , , ,
USGS,4193500, 2017-08-17,520, A, , , , , , , ,
USGS,4193500, 2017-08-18,674, A, , , , , , , ,
USGS,4193500, 2017-08-19,451, A, , , , , , , ,
USGS,4193500, 2017-08-20,429, A, , , , , , , ,
USGS,4193500, 2017-08-21,685, A, , , , , , , ,
USGS,4193500, 2017-08-22,1120, A, , , , , , , ,
USGS,4193500, 2017-08-23,918, A, , , , , , , ,
USGS,4193500, 2017-08-24,637, A, , , , , , , ,
USGS,4193500, 2017-08-25,620, A, , , , , , , ,
USGS,4193500, 2017-08-26,537, A, , , , , , , ,
USGS,4193500, 2017-08-27,450, A, , , , , , , ,
USGS,4193500, 2017-08-28,404, A, , , , , , , ,
USGS,4193500, 2017-08-29,446, A, , , , , , , ,
USGS,4193500, 2017-08-30,488, A, , , , , , , ,
USGS,4193500, 2017-08-31,2260, A, , , , , , , ,
USGS,4193500, 2017-09-01,1660, A, , , , , , , ,
USGS,4193500, 2017-09-02,1200, A, , , , , , , ,
USGS,4193500, 2017-09-03,949, A, , , , , , , ,
USGS,4193500, 2017-09-04,528, A, , , , , , , ,
USGS,4193500, 2017-09-05,630, A, , , , , , , ,
USGS,4193500, 2017-09-06,502, A, , , , , , , ,
USGS,4193500, 2017-09-07,541, A, , , , , , , ,
USGS,4193500, 2017-09-08,951, A, , , , , , , ,
USGS,4193500, 2017-09-09,632, A, , , , , , , ,
USGS,4193500, 2017-09-10,493, A, , , , , , , ,
USGS,4193500, 2017-09-11,470, A, , , , , , , ,
USGS,4193500, 2017-09-12,388, A, , , , , , , ,
USGS,4193500, 2017-09-13,354, A, , , , , , , ,
USGS,4193500, 2017-09-14,269, A, , , , , , , ,
USGS,4193500, 2017-09-15,213, A, , , , , , , ,
USGS,4193500, 2017-09-16,185, A, , , , , , , ,
USGS,4193500, 2017-09-17,198, A, , , , , , , ,
USGS,4193500, 2017-09-18,227, A, , , , , , , ,
USGS,4193500, 2017-09-19,261, A, , , , , , , ,
USGS,4193500, 2017-09-20,473, A, , , , , , , ,
USGS,4193500, 2017-09-21,1140, A, , , , , , , ,
USGS,4193500, 2017-09-22,1540, A, , , , , , , ,
USGS,4193500, 2017-09-23,1060, A, , , , , , , ,
USGS,4193500, 2017-09-24,726, A, , , , , , , ,
USGS,4193500, 2017-09-25,667, A, , , , , , , ,
USGS,4193500, 2017-09-26,1020, A, , , , , , , ,
USGS,4193500, 2017-09-27,923, A, , , , , , , ,
USGS,4193500, 2017-09-28,396, A, , , , , , , ,
USGS,4193500, 2017-09-29,432, A, , , , , , , ,
USGS,4193500, 2017-09-30,263, A, , , , , , , ,
USGS,4193500, 2017-10-01,255, A, , , , , , , ,
USGS,4193500, 2017-10-02,244, A, , , , , , , ,
USGS,4193500, 2017-10-03,225, A, , , , , , , ,
USGS,4193500, 2017-10-04,230, A, , , , , , , ,
USGS,4193500, 2017-10-05,178, A, , , , , , , ,
USGS,4193500, 2017-10-06,189, A, , , , , , , ,
USGS,4193500, 2017-10-07,231, A, , , , , , , ,
USGS,4193500, 2017-10-08,342, A, , , , , , , ,
USGS,4193500, 2017-10-09,365, A, , , , , , , ,
USGS,4193500, 2017-10-10,322, A, , , , , , , ,
USGS,4193500, 2017-10-11,530, A, , , , , , , ,
USGS,4193500, 2017-10-12,668, A, , , , , , , ,
USGS,4193500, 2017-10-13,550, A, , , , , , , ,
USGS,4193500, 2017-10-14,909, A, , , , , , , ,
USGS,4193500, 2017-10-15,1000, A, , , , , , , ,
USGS,4193500, 2017-10-16,489, A, , , , , , , ,
USGS,4193500, 2017-10-17,602, A, , , , , , , ,
USGS,4193500, 2017-10-18,706, A, , , , , , , ,
USGS,4193500, 2017-10-19,549, P, , , , , , , ,
USGS,4193500, 2017-10-20,335, P, , , , , , , ,
USGS,4193500, 2017-10-21,305, P, , , , , , , ,
USGS,4193500, 2017-10-22,334, P, , , , , , , ,
USGS,4193500, 2017-10-23,323, P, , , , , , , ,
USGS,4193500, 2017-10-24,624, P, , , , , , , ,
USGS,4193500, 2017-10-25,573, P, , , , , , , ,
USGS,4193500, 2017-10-26,464, P, , , , , , , ,
USGS,4193500, 2017-10-27,782, P, , , , , , , ,
USGS,4193500, 2017-10-28,646, P, , , , , , , ,
USGS,4193500, 2017-10-29,508, P, , , , , , , ,
USGS,4193500, 2017-10-30,509, P, , , , , , , ,
USGS,4193500, 2017-10-31,757, P, , , , , , , ,
USGS,4193500, 2017-11-01,407, P, , , , , , , ,
USGS,4193500, 2017-11-02,565, P, , , , , , , ,
USGS,4193500, 2017-11-03,558, P, , , , , , , ,
USGS,4193500, 2017-11-04,616, P, , , , , , , ,
USGS,4193500, 2017-11-05,1220, P, , , , , , , ,
USGS,4193500, 2017-11-06,12800, P, , , , , , , ,
USGS,4193500, 2017-11-07,18400, P, , , , , , , ,
USGS,4193500, 2017-11-08,14300, P, , , , , , , ,
USGS,4193500, 2017-11-09,9800, P, , , , , , , ,
USGS,4193500, 2017-11-10,7200, P, , , , , , , ,
USGS,4193500, 2017-11-11,5980, P, , , , , , , ,
USGS,4193500, 2017-11-12,5110, P, , , , , , , ,
USGS,4193500, 2017-11-13,4110, P, , , , , , , ,
USGS,4193500, 2017-11-14,2960, P, , , , , , , ,
USGS,4193500, 2017-11-15,2070, P, , , , , , , ,
USGS,4193500, 2017-11-16,2140, P, , , , , , , ,
USGS,4193500, 2017-11-17,2230, P, , , , , , , ,
USGS,4193500, 2017-11-18,4320, P, , , , , , , ,
USGS,4193500, 2017-11-19,34900, P, , , , , , , ,
USGS,4193500, 2017-11-20,49600, P, , , , , , , ,
USGS,4193500, 2017-11-21,46600, P, , , , , , , ,
USGS,4193500, 2017-11-22,33600, P, , , , , , , ,
USGS,4193500, 2017-11-23,21400, P, , , , , , , ,
USGS,4193500, 2017-11-24,15900, P, , , , , , , ,
USGS,4193500, 2017-11-25,12000, P, , , , , , , ,
USGS,4193500, 2017-11-26,8030, P, , , , , , , ,
USGS,4193500, 2017-11-27,5110, P, , , , , , , ,
USGS,4193500, 2017-11-28,3800, P, , , , , , , ,
USGS,4193500, 2017-11-29,2480, P, , , , , , , ,
USGS,4193500, 2017-11-30,2380, P, , , , , , , ,
USGS,4193500, 2017-12-01,1870, P, , , , , , , ,
USGS,4193500, 2017-12-02,1730, P, , , , , , , ,
USGS,4193500, 2017-12-03,1570, P, , , , , , , ,
USGS,4193500, 2017-12-04,1410, P, , , , , , , ,
USGS,4193500, 2017-12-05,1610, P, , , , , , , ,
USGS,4193500, 2017-12-06,1330, P, , , , , , , ,
USGS,4193500, 2017-12-07,1430, P, , , , , , , ,
USGS,4193500, 2017-12-08,1290, P, , , , , , , ,
USGS,4193500, 2017-12-09,999, P, , , , , , , ,
USGS,4193500, 2017-12-10,962, P, , , , , , , ,
USGS,4193500, 2017-12-11,1080, P, , , , , , , ,
USGS,4193500, 2017-12-12,1010, P:e, , , , , , , ,
USGS,4193500, 2017-12-13,1200, P:e, , , , , , , ,
USGS,4193500, 2017-12-14,1010, P, , , , , , , ,
USGS,4193500, 2017-12-15,830, P, , , , , , , ,
USGS,4193500, 2017-12-16,777, P, , , , , , , ,
USGS,4193500, 2017-12-17,997, P, , , , , , , ,
USGS,4193500, 2017-12-18,1030, P, , , , , , , ,
USGS,4193500, 2017-12-19,935, P, , , , , , , ,
USGS,4193500, 2017-12-20,740, P, , , , , , , ,
USGS,4193500, 2017-12-21,751, P, , , , , , , ,
USGS,4193500, 2017-12-22,807, P, , , , , , , ,
USGS,4193500, 2017-12-23,996, P, , , , , , , ,
USGS,4193500, 2017-12-24,815, P, , , , , , , ,
USGS,4193500, 2017-12-25,1210, P:e, , , , , , , ,
USGS,4193500, 2017-12-26,1310, P:e, , , , , , , ,
USGS,4193500, 2017-12-27,831, P, , , , , , , ,
USGS,4193500, 2017-12-28,873, P, , , , , , , ,
USGS,4193500, 2017-12-29,912, P, , , , , , , ,
USGS,4193500, 2017-12-30,811, P, , , , , , , ,
USGS,4193500, 2017-12-31,915, P, , , , , , , ,
USGS,4193500, 2018-01-01,868, P, , , , , , , ,
USGS,4193500, 2018-01-02,3210, P, , , , , , , ,
USGS,4193500, 2018-01-03,5850, P, , , , , , , ,
USGS,4193500, 2018-01-04,5160, P, , , , , , , ,
USGS,4193500, 2018-01-05,4020, P:e, , , , , , , ,
USGS,4193500, 2018-01-06,6630, P:e, , , , , , , ,
USGS,4193500, 2018-01-07,6120, P:e, , , , , , , ,
USGS,4193500, 2018-01-08,6000, P:e, , , , , , , ,
USGS,4193500, 2018-01-09,5840, P:e, , , , , , , ,
USGS,4193500, 2018-01-10,5270, P:e, , , , , , , ,
USGS,4193500, 2018-01-11,5250, P:e, , , , , , , ,
USGS,4193500, 2018-01-12,7720, P:e, , , , , , , ,
USGS,4193500, 2018-01-13,17300, P, , , , , , , ,
USGS,4193500, 2018-01-14,18900, P, , , , , , , ,
USGS,4193500, 2018-01-15,13400, P, , , , , , , ,
USGS,4193500, 2018-01-16,9200, P, , , , , , , ,
USGS,4193500, 2018-01-17,7240, P, , , , , , , ,
USGS,4193500, 2018-01-18,4050, P, , , , , , , ,
USGS,4193500, 2018-01-19,4160, P, , , , , , , ,
USGS,4193500, 2018-01-20,3290, P, , , , , , , ,
USGS,4193500, 2018-01-21,3030, P, , , , , , , ,
USGS,4193500, 2018-01-22,3120, P, , , , , , , ,
USGS,4193500, 2018-01-23,5540, P, , , , , , , ,
USGS,4193500, 2018-01-24,11100, P, , , , , , , ,
USGS,4193500, 2018-01-25,13100, P:e, , , , , , , ,
USGS,4193500, 2018-01-26,15100, P:e, , , , , , , ,
USGS,4193500, 2018-01-27,12500, P:e, , , , , , , ,
USGS,4193500, 2018-01-28,10500, P:e, , , , , , , ,
USGS,4193500, 2018-01-29,10200, P:e, , , , , , , ,
USGS,4193500, 2018-01-30,9070, P:e, , , , , , , ,
USGS,4193500, 2018-01-31,6110, P:e, , , , , , , ,
USGS,4193500, 2018-02-01,3100, P, , , , , , , ,
USGS,4193500, 2018-02-02,4430, P:e, , , , , , , ,
USGS,4193500, 2018-02-03,3140, P:e, , , , , , , ,
USGS,4193500, 2018-02-04,4040, P:e, , , , , , , ,
USGS,4193500, 2018-02-05,3750, P:e, , , , , , , ,
USGS,4193500, 2018-02-06,3540, P:e, , , , , , , ,
USGS,4193500, 2018-02-07,3500, P:e, , , , , , , ,
USGS,4193500, 2018-02-08,3390, P:e, , , , , , , ,
USGS,4193500, 2018-02-09,3330, P:e, , , , , , , ,
USGS,4193500, 2018-02-10,3340, P:e, , , , , , , ,
USGS,4193500, 2018-02-11,3380, P:e, , , , , , , ,
USGS,4193500, 2018-02-12,3370, P:e, , , , , , , ,
USGS,4193500, 2018-02-13,3320, P:e, , , , , , , ,
USGS,4193500, 2018-02-14,3280, P:e, , , , , , , ,
USGS,4193500, 2018-02-15,2900, P:e, , , , , , , ,
USGS,4193500, 2018-02-16,6750, P, , , , , , , ,
USGS,4193500, 2018-02-17,19300, P, , , , , , , ,
USGS,4193500, 2018-02-18,17200, P, , , , , , , ,
USGS,4193500, 2018-02-19,16200, P, , , , , , , ,
USGS,4193500, 2018-02-20,39400, P, , , , , , , ,
USGS,4193500, 2018-02-21,52800, P, , , , , , , ,
USGS,4193500, 2018-02-22,56500, P, , , , , , , ,
USGS,4193500, 2018-02-23,51100, P, , , , , , , ,
USGS,4193500, 2018-02-24,46000, P, , , , , , , ,
USGS,4193500, 2018-02-25,44200, P, , , , , , , ,
USGS,4193500, 2018-02-26,43100, P, , , , , , , ,
USGS,4193500, 2018-02-27,37100, P, , , , , , , ,
USGS,4193500, 2018-02-28,30000, P, , , , , , , ,
USGS,4193500, 2018-03-01,25400, P, , , , , , , ,
USGS,4193500, 2018-03-02,42100, P, , , , , , , ,
USGS,4193500, 2018-03-03,44200, P, , , , , , , ,
USGS,4193500, 2018-03-04,36700, P, , , , , , , ,
USGS,4193500, 2018-03-05,26900, P, , , , , , , ,
USGS,4193500, 2018-03-06,19100, P, , , , , , , ,
USGS,4193500, 2018-03-07,14100, P, , , , , , , ,
USGS,4193500, 2018-03-08,11200, P, , , , , , , ,
USGS,4193500, 2018-03-09,8070, P, , , , , , , ,
USGS,4193500, 2018-03-10,6150, P, , , , , , , ,
USGS,4193500, 2018-03-11,4670, P, , , , , , , ,
USGS,4193500, 2018-03-12,4000, P, , , , , , , ,
USGS,4193500, 2018-03-13,3270, P, , , , , , , ,
USGS,4193500, 2018-03-14,2810, P, , , , , , , ,
USGS,4193500, 2018-03-15,2580, P, , , , , , , ,
USGS,4193500, 2018-03-16,2290, P, , , , , , , ,
USGS,4193500, 2018-03-17,2110, P, , , , , , , ,
USGS,4193500, 2018-03-18,1830, P, , , , , , , ,
USGS,4193500, 2018-03-19,1470, P, , , , , , , ,
USGS,4193500, 2018-03-20,1660, P, , , , , , , ,
USGS,4193500, 2018-03-21,1780, P, , , , , , , ,
USGS,4193500, 2018-03-22,1700, P, , , , , , , ,
USGS,4193500, 2018-03-23,1620, P, , , , , , , ,
USGS,4193500, 2018-03-24,1330, P, , , , , , , ,
USGS,4193500, 2018-03-25,1270, P, , , , , , , ,
USGS,4193500, 2018-03-26,1370, P, , , , , , , ,
USGS,4193500, 2018-03-27,1790, P, , , , , , , ,
USGS,4193500, 2018-03-28,2820, P, , , , , , , ,
USGS,4193500, 2018-03-29,6710, P, , , , , , , ,
USGS,4193500, 2018-03-30,24700, P, , , , , , , ,
USGS,4193500, 2018-03-31,32800, P, , , , , , , ,
USGS,4193500, 2018-04-01,27200, P, , , , , , , ,
USGS,4193500, 2018-04-02,18600, P, , , , , , , ,
USGS,4193500, 2018-04-03,12200, P, , , , , , , ,
USGS,4193500, 2018-04-04,22300, P, , , , , , , ,
USGS,4193500, 2018-04-05,30500, P, , , , , , , ,
USGS,4193500, 2018-04-06,28500, P, , , , , , , ,
USGS,4193500, 2018-04-07,22300, P, , , , , , , ,
USGS,4193500, 2018-04-08,15500, P, , , , , , , ,
USGS,4193500, 2018-04-09,12900, P, , , , , , , ,
USGS,4193500, 2018-04-10,10200, P, , , , , , , ,
USGS,4193500, 2018-04-11,6750, P, , , , , , , ,
USGS,4193500, 2018-04-12,4620, P, , , , , , , ,
USGS,4193500, 2018-04-13,3630, P, , , , , , , ,
USGS,4193500, 2018-04-14,3650, P, , , , , , , ,
USGS,4193500, 2018-04-15,11300, P, , , , , , , ,
USGS,4193500, 2018-04-16,29300, P, , , , , , , ,
USGS,4193500, 2018-04-17,28900, P, , , , , , , ,
USGS,4193500, 2018-04-18,21600, P, , , , , , , ,
USGS,4193500, 2018-04-19,16700, P, , , , , , , ,
